date,game,bet,price,model_count,avg_adj_confidence,avg_edge,avg_roi,stake,profit_if_win,edge_pp
2026-02-12,Milwaukee Bucks @ Oklahoma City Thunder,OVER 214.5,-108,3,0.5940743788833384,0.07484360965256905,21.289526472879064,108.0,100.0,7.484360965256904
2026-02-12,Portland Trail Blazers @ Utah Jazz,OVER 239.5,-105,4,0.5686722029237837,0.05647708097256421,20.689951728054147,105.0,100.0,5.647708097256421
2026-02-12,Dallas Mavericks @ Los Angeles Lakers,OVER 235.5,-115,3,0.5940743788833384,0.05919065795310582,21.289526472879064,115.0,100.0,5.919065795310582
